0ciZGU2_h6M, 0.000, 10.000, "/m/01y3hg,/t/dd00125"
0iAV6QtgoaA, 110.000, 120.000, "/m/07pp_mv,/m/0c3f7m,/t/dd00125"
0kvWlnYuCvI, 40.000, 50.000, "/m/03wwcy,/m/04rlf"
0o0-GQj6Pow, 10.000, 20.000, "/m/01y3hg,/m/07pp_mv,/m/09x0r"
0uPuzX6BDo8, 490.000, 500.000, "/m/0c3f7m"
0vGhtQkTMDA, 30.000, 40.000, "/m/01y3hg,/m/0c3f7m"
0zTV4lhqXpA, 10.000, 20.000, "/m/01y3hg"
1-VMTJRpjbE, 150.000, 160.000, "/m/09x0r,/m/0c3f7m"
1-oAfTZfP2k, 30.000, 40.000, "/m/09x0r,/m/0c3f7m"
11akZylBktA, 30.000, 40.000, "/m/07r4wb8"
14ZZavlJFGE, 110.000, 120.000, "/m/09x0r,/m/0c3f7m"
17YkUTXPZiA, 30.000, 40.000, "/m/09x0r,/m/0c3f7m"
1CwhQ3icjgs, 30.000, 40.000, "/m/02dgv,/m/02y_763,/m/04rlf,/m/07r4wb8"
1ImoyRFF3bk, 21.000, 31.000, "/m/04rlf,/m/07r4wb8,/m/09x0r"
1K3NZHv-1RQ, 120.000, 130.000, "/m/01y3hg"
1KoMh7ioBm8, 40.000, 50.000, "/m/01y3hg,/m/09x0r"
1NuV51MgJLg, 30.000, 40.000, "/m/07pjjrj,/m/07pzfmf,/m/07qb_dv,/m/07r4wb8"
1OylnGdy1UU, 180.000, 190.000, "/m/03wwcy,/m/04rlf,/m/09x0r"
1Q1eWT_C55w, 40.000, 50.000, "/m/01y3hg,/m/09x0r"
1dVnP_e4gAQ, 90.000, 100.000, "/m/01y3hg,/m/09x0r"
1lz52K4W9rM, 30.000, 40.000, "/m/09x0r,/m/0c3f7m"
1qku5sNlbhQ, 70.000, 80.000, "/m/0c3f7m"
1sxdvU7LFvQ, 290.000, 300.000, "/m/09x0r,/m/0c3f7m"
1tFkjBMoUkM, 90.000, 100.000, "/m/03wwcy,/m/09x0r"
1v8tkB9u7DI, 10.000, 20.000, "/m/0c3f7m"
1xkIrZWnqMI, 1.000, 11.000, "/m/01y3hg,/m/0c3f7m"
1ylXVGkylyU, 30.000, 40.000, "/m/09x0r,/m/0c3f7m"
2-9VDlhbv0o, 30.000, 40.000, "/m/04rlf,/m/07r4wb8"
22ANrNBjClA, 90.000, 100.000, "/m/028v0c,/m/07r4wb8,/t/dd00125"
22aQBSPKFbM, 180.000, 190.000, "/m/09x0r,/m/0c3f7m"
23xdTaTmoeI, 30.000, 40.000, "/m/01y3hg,/m/09x0r,/m/0c3f7m"
25aBtgCxEug, 440.000, 450.000, "/m/0c3f7m"
25psngPoZ7o, 10.000, 20.000, "/m/01y3hg,/m/09x0r,/m/0c3f7m"
25vUqH_ZoKo, 30.000, 40.000, "/m/07r4wb8,/m/07yv9,/t/dd00066,/t/dd00130"
26ubekDhG_Y, 0.000, 10.000, "/m/03wwcy,/m/07r67yg"
28onX7S1NoM, 28.000, 38.000, "/m/01y3hg,/m/09x0r"
2A7QqMWZDQQ, 0.000, 10.000, "/m/07r4wb8,/m/09x0r"
2AtiN0FduIc, 2.000, 12.000, "/m/09x0r,/m/0c3f7m"
2F2TnEpQswk, 2.000, 12.000, "/m/07r4wb8,/m/07rjzl8,/m/09x0r"
2Jmod-IhdSM, 10.000, 20.000, "/m/01y3hg,/m/030rvx,/m/09x0r,/m/0c3f7m"
2JyASFniiYg, 50.000, 60.000, "/m/09x0r,/m/0c3f7m"
2K3uleg36qY, 50.000, 60.000, "/m/01y3hg"
2LorpXnJpYw, 0.000, 10.000, "/m/0c3f7m,/t/dd00125"
2NRDi8g-6Qk, 200.000, 210.000, "/m/01y3hg,/m/0c3f7m"
2OJGsYJ4LhM, 10.000, 20.000, "/m/01y3hg"
2VzvCtRDom8, 160.000, 170.000, "/m/07pp_mv,/m/0c3f7m"
2YJMfQdcVhY, 180.000, 190.000, "/m/09x0r,/m/0c3f7m"
2ZFRNQSHWkg, 30.000, 40.000, "/m/09x0r,/m/0c3f7m"
2Zq_TfMah_Q, 30.000, 40.000, "/m/07r4wb8"
2_YKXWzK_e4, 30.000, 40.000, "/m/0c3f7m"
2_xW5StkVaY, 30.000, 40.000, "/m/04rlf,/m/07qfr4h,/m/07r4wb8"
2cLoIAMnddw, 10.000, 20.000, "/m/07pp_mv,/m/09x0r,/m/0c3f7m,/t/dd00125"
2eqwsBYZ4lk, 30.000, 40.000, "/m/01y3hg,/m/030rvx,/m/09x0r"
2hNC1KWmclQ, 190.000, 200.000, "/m/09x0r,/m/0c3f7m"
2kBNsb79-kI, 80.000, 90.000, "/m/09x0r,/m/0c3f7m"
2ktJ9c53LpQ, 220.000, 230.000, "/m/01y3hg,/m/0c3f7m,/t/dd00125"
2mE6BPJhW3A, 30.000, 40.000, "/m/04rlf,/m/0c3f7m"
2mVpSvwMjzo, 100.000, 110.000, "/m/07r4wb8"
2macpFUgV7g, 70.000, 80.000, "/m/09x0r,/m/0c3f7m"
2qHI7OLuYbs, 0.000, 10.000, "/m/09x0r,/m/0c3f7m"
2sSEXmd4RL4, 7.000, 17.000, "/m/02dgv,/m/07r4wb8,/m/09x0r"
2tbsPcWCf98, 4.000, 14.000, "/m/07r4wb8,/m/07rjzl8"
2te27QX4auI, 30.000, 40.000, "/m/07qcpgn,/m/07r4wb8"
2x-bngOE29o, 30.000, 40.000, "/m/01y3hg,/m/09x0r"
2xXpSgqrtDE, 40.000, 50.000, "/m/03wwcy"
2xo20i_OZrM, 80.000, 90.000, "/m/03wwcy,/m/09x0r"
2xuqTLjNyaA, 40.000, 50.000, "/m/0c3f7m"
2y4NmcJ6_Ag, 560.000, 570.000, "/m/07r4wb8"
2yTAfCLLiRs, 30.000, 40.000, "/m/03wwcy,/m/07r67yg,/m/09x0r"
30p1vGnpD9U, 130.000, 140.000, "/m/09x0r,/m/0c3f7m"
31b14AATHh4, 40.000, 50.000, "/m/01y3hg"
327oxK8nDXs, 100.000, 110.000, "/m/03wwcy,/m/09x0r,/t/dd00125,/t/dd00128"
39PfIe5CrPU, 30.000, 40.000, "/m/03wwcy,/m/04rlf,/m/09x0r,/t/dd00125"
39SAZ_biV-M, 0.000, 10.000, "/m/04rlf,/m/09x0r,/m/0c3f7m"
3BcwNM72zcQ, 10.000, 20.000, "/m/03wwcy,/m/04rlf,/m/09x0r"
3ComHEFnxpQ, 0.000, 8.000, "/m/0c3f7m"
3EZkxpDYBdE, 140.000, 150.000, "/m/09x0r,/m/0c3f7m"
3FYFAeVoEkM, 30.000, 40.000, "/m/01y3hg,/m/09x0r,/m/0c3f7m"
3I248AdZa_g, 30.000, 40.000, "/m/07r4wb8"
3ISCUTeusjE, 70.000, 80.000, "/m/0c3f7m"
3KnomsL4BnA, 130.000, 140.000, "/m/0c3f7m"
3Q4wpIZjUzo, 100.000, 110.000, "/m/01y3hg,/m/09x0r,/m/0c3f7m"
3Q7NQ2ddnv4, 20.000, 30.000, "/m/0c3f7m"
3TMdvmGUWTs, 30.000, 40.000, "/m/01y3hg"
3XuDG-w0NB8, 0.000, 7.000, "/m/01y3hg"
3YxzXprgiA0, 22.000, 32.000, "/m/0c3f7m"
3ZrCn3Pujmo, 0.000, 10.000, "/m/0c3f7m"
3dG1KirUNtg, 210.000, 220.000, "/m/01y3hg,/m/0c3f7m"
3dnn1v0osio, 530.000, 540.000, "/m/03wwcy,/m/09x0r,/t/dd00125"
3fJxf2rM990, 300.000, 310.000, "/m/09x0r,/m/0c3f7m"
3kK9NzuMc5I, 30.000, 40.000, "/m/01y3hg,/m/0c3f7m"
3kKfwoe57Eg, 120.000, 130.000, "/m/09x0r,/m/0c3f7m"
3krtn_UDgPc, 230.000, 240.000, "/m/01y3hg,/m/09x0r"
3lCm7bb0Spo, 3.000, 13.000, "/m/02dgv,/m/07r4wb8,/m/09x0r"
3n5o7Kq2wTg, 21.000, 31.000, "/m/04rlf,/m/07r4wb8,/m/09x0r"
3pM2fk741u8, 0.000, 7.000, "/m/02dgv,/m/07r4wb8,/m/09x0r"
3qcV4fTEeb4, 300.000, 310.000, "/m/0c3f7m"
3rky5IrE0L8, 90.000, 100.000, "/m/0c3f7m"
3vY9TXRwM_c, 180.000, 190.000, "/m/0c3f7m"
3voXxKD88dU, 380.000, 390.000, "/m/07r4wb8,/m/09x0r"
3zZKyuJKYKc, 220.000, 230.000, "/m/01y3hg,/m/07pp_mv,/m/0c3f7m"
416LXKQCpQg, 110.000, 120.000, "/m/04rlf,/m/09x0r,/m/0c3f7m"
44U-fF5rsjM, 0.000, 10.000, "/m/03wwcy,/m/04rlf"
47g5m1VJc60, 13.000, 23.000, "/m/09x0r,/m/0c3f7m"
47qSxxYcghc, 0.000, 7.000, "/m/07r4wb8,/m/09x0r"
48mgDcIealE, 50.000, 60.000, "/m/0c3f7m,/t/dd00125"
49xSNN5s9BM, 180.000, 190.000, "/m/09x0r,/m/0c3f7m"
4EbnQaqBUnw, 30.000, 40.000, "/m/01y3hg,/m/02fs_r,/m/09x0r,/m/0c3f7m"
4HR7EgAsO_Q, 30.000, 40.000, "/m/02dgv,/m/02y_763,/m/07r4wb8"
4N7cWRe1o_M, 210.000, 220.000, "/m/01y3hg,/m/09x0r,/t/dd00125"
4Qlpx4p-iXU, 30.000, 40.000, "/m/01y3hg,/m/07pp_mv,/m/09x0r"
4TId8kDUeHQ, 510.000, 520.000, "/m/01y3hg,/m/09x0r"
4Y5bkGtsKhQ, 370.000, 380.000, "/m/07pp_mv,/m/09x0r,/m/0c3f7m"
4dXcz9B3sV8, 10.000, 20.000, "/m/0c3f7m"
4daBzjK33YA, 120.000, 130.000, "/m/01y3hg,/m/04rlf,/m/09x0r"
4fBmFbiqSOw, 30.000, 40.000, "/m/01y3hg,/m/09x0r"
4iYEmP6r4J8, 30.000, 40.000, "/m/0c3f7m"
4jIOXy71IcE, 30.000, 40.000, "/m/04rlf,/m/07r4wb8,/m/09x0r"
4kDN9reeXT0, 10.000, 20.000, "/m/01y3hg,/m/09x0r"
4oQdHNxBFFY, 20.000, 30.000, "/m/03wwcy,/m/04rlf,/m/09x0r"
4qlHf8VEJFE, 110.000, 120.000, "/m/0c3f7m"
4rWiHsfi9RM, 460.000, 470.000, "/m/07r4wb8"
4rXhabLHqew, 21.000, 31.000, "/m/01y3hg"
4t7ohAt0REk, 0.000, 10.000, "/m/0c3f7m"
4vLL7INP0VE, 10.000, 20.000, "/m/09x0r,/m/0c3f7m"
4wtYx-VZM7o, 180.000, 190.000, "/m/09x0r,/m/0c3f7m"
4xCbbgsE7IM, 30.000, 40.000, "/m/01y3hg,/m/030rvx,/m/09x0r"
52Usv8FcO0w, 30.000, 40.000, "/m/01bjv,/m/03wwcy,/m/07r67yg,/m/09x0r"
55ere14Kf0c, 560.000, 570.000, "/m/03wwcy"
56T5s1843Wc, 90.000, 100.000, "/m/01y3hg,/m/09x0r"
59c5ZsGXGZE, 10.000, 20.000, "/m/07r4wb8,/m/09x0r"
5DNmaYCRFGc, 180.000, 190.000, "/m/0c3f7m"
5Fh1JoGipC4, 0.000, 10.000, "/m/030rvx,/m/0c3f7m"
5GFWog3rkOo, 190.000, 200.000, "/m/0c3f7m"
5HJ2NutXPfI, 10.000, 20.000, "/m/0c3f7m"
5J-_16lbO3o, 150.000, 160.000, "/m/09x0r,/m/0c3f7m"
5Oh96kAA9Jg, 60.000, 70.000, "/m/030rvx,/m/0c3f7m"
5OqotgPe39E, 4.000, 14.000, "/m/01y3hg,/m/0c3f7m"
5QMVOaxcVmI, 120.000, 130.000, "/m/0c3f7m"
5UMWvLV5DGU, 40.000, 50.000, "/m/03wwcy"
5WzC9x-CSdI, 350.000, 360.000, "/m/09x0r,/m/0c3f7m"
5btdpmuP2vs, 250.000, 260.000, "/m/07pp_mv,/m/09x0r,/m/0c3f7m"
5cGK_9-HXoQ, 200.000, 210.000, "/m/01y3hg,/m/09x0r,/t/dd00127"
5gfwWPCdl7k, 20.000, 30.000, "/m/01y3hg"
5hL2U98IRI8, 200.000, 210.000, "/m/01y3hg"
5kKAWy5NkOc, 130.000, 140.000, "/m/09x0r,/m/0c3f7m,/t/dd00125"
5pNzHcUedVo, 10.000, 20.000, "/m/03wwcy,/m/04rlf"
5r_VBPd4Ir4, 350.000, 360.000, "/m/07r4wb8"
5yE65SICw1U, 260.000, 270.000, "/m/01y3hg"
6-figxwUQDo, 5.000, 15.000, "/m/02dgv,/m/07r4wb8,/m/09x0r"
60LwGkWKs50, 230.000, 240.000, "/m/07pp_mv,/m/0c3f7m"
61aze9XTCqs, 30.000, 40.000, "/m/07r4wb8,/m/09x0r"
64AHuTLREwA, 30.000, 40.000, "/m/01y3hg,/m/0c3f7m"
660AJ1w2pJ8, 30.000, 40.000, "/m/0c3f7m"
69k_Nljn7Ks, 30.000, 40.000, "/m/030rvx,/m/0c3f7m,/t/dd00125"
6CzgrjobyzQ, 30.000, 40.000, "/m/01y3hg,/m/04rlf,/m/09x0r"
6IhuhI1-5Qo, 30.000, 40.000, "/m/07r4wb8,/m/09x0r"
6Iw9O5JTXPQ, 27.000, 37.000, "/m/07r4wb8"
6KDvgIRdgeE, 110.000, 120.000, "/m/07r4wb8,/t/dd00126"
6LXQMQ3Cs0o, 30.000, 40.000, "/m/012ndj,/m/03kmc9,/m/0c3f7m"
6M6QPc7Pnig, 30.000, 40.000, "/m/07r4wb8,/m/09x0r"
6PFRLv2S4iU, 30.000, 40.000, "/m/02dgv,/m/07qcpgn,/m/07r4wb8,/m/09x0r"
6PrBwQNpLvo, 10.000, 20.000, "/m/03wwcy,/m/09x0r"
6Q9a3JnuDaA, 220.000, 230.000, "/m/06bz3,/m/07pp_mv,/m/09x0r,/m/0c3f7m"
6QebKObX1Ak, 10.000, 20.000, "/m/01y3hg,/m/0c3f7m"
6U8uPDEVpuU, 11.000, 21.000, "/m/01y3hg"
6VQuHBq0IXg, 30.000, 40.000, "/m/03wwcy,/m/04rlf,/m/09x0r,/m/0ytgt"
6VaO6nHexHk, 30.000, 40.000, "/m/04rlf,/m/07r4wb8"
6WJgOOohZ8M, 3.000, 13.000, "/m/07r4wb8,/m/09x0r"
6WVCDuA2BeE, 180.000, 190.000, "/m/0c3f7m"
6Wb4uV4DXm4, 330.000, 340.000, "/m/01y3hg,/m/0c3f7m"
6YkMqL4nsJM, 50.000, 60.000, "/m/01y3hg,/m/09x0r"
6ZJFbk7hgAs, 90.000, 100.000, "/m/09x0r,/m/0c3f7m,/t/dd00125"
6ZUkx7QysK8, 60.000, 70.000, "/m/01y3hg,/m/09x0r"
6_0UG_0OGiQ, 120.000, 130.000, "/m/04rlf,/m/07r4wb8"
6_YVILxtuHE, 40.000, 50.000, "/m/030rvx,/m/0c3f7m"
6aNA6pqmpd8, 0.000, 6.000, "/m/03wwcy"
6flPmESXNqQ, 0.000, 10.000, "/m/09x0r,/m/0c3f7m"
6m9RSmLeC6M, 40.000, 50.000, "/m/0c3f7m"
6px4xc_olnE, 440.000, 450.000, "/m/09x0r,/m/0c3f7m"
6s5ZfIFZ7lY, 30.000, 40.000, "/m/030rvx,/m/0c3f7m"
6vhtA_ZksEE, 0.000, 10.000, "/m/07r4wb8,/m/09x0r"
6z_4pAJDHkY, 140.000, 150.000, "/m/01y3hg,/m/09x0r"
73WLeECUDLI, 80.000, 90.000, "/m/01y3hg,/t/dd00125"
754elhLQHys, 340.000, 350.000, "/m/04rlf,/m/07r4wb8"
78Zjr9TBJkw, 180.000, 190.000, "/m/01y3hg,/m/07yv9"
7918DBBFAtM, 25.000, 35.000, "/m/01y3hg"
7HII0xcclAQ, 30.000, 40.000, "/m/01y3hg,/m/02fs_r,/m/0c3f7m"
7KxyL-Jllnw, 30.000, 40.000, "/m/01y3hg"
7L9K3qCtQT4, 210.000, 220.000, "/m/09x0r,/m/0c3f7m"
7QhLPIzJFgQ, 20.000, 30.000, "/m/07pp_mv,/m/0c3f7m"
7Rc9bJ9we7U, 0.000, 10.000, "/m/07pp_mv,/m/09x0r,/m/0c3f7m"
7X2PiR-u5po, 30.000, 40.000, "/m/04rlf,/m/07r4wb8"
7XC_fMXwKeo, 300.000, 310.000, "/m/01y3hg"
7XhWK4YJGpY, 30.000, 40.000, "/m/07r4wb8,/m/09x0r"
7Z10MvgEo68, 6.000, 16.000, "/m/09x0r,/m/0c3f7m"
7Z8Y1QuzCWU, 100.000, 110.000, "/m/09x0r,/m/0c3f7m"
7Zwgd6I1I8c, 30.000, 40.000, "/m/03wwcy,/m/04rlf,/m/09x0r"
7_MjnPGZb3g, 30.000, 40.000, "/m/09x0r,/m/0c3f7m"
7cHRSfbp7tc, 26.000, 36.000, "/m/02dgv,/m/07r4wb8,/m/09x0r"
7dCzhHT3Tao, 0.000, 8.000, "/m/09x0r,/m/0c3f7m"
7dUl2ElSXIo, 10.000, 20.000, "/m/07r4wb8,/m/09x0r"
7eC-wuYuebE, 390.000, 400.000, "/m/07pp_mv,/m/0c3f7m"
7eS9i_O3L4s, 110.000, 120.000, "/m/03wwcy,/m/09x0r"
7fGU8SFid9E, 130.000, 140.000, "/m/01hnzm,/m/03wwcy,/m/04rlf"
7fyEB8Xrm-s, 120.000, 130.000, "/m/01y3hg,/m/09x0r,/m/0c3f7m"
7ieIuvHFbDw, 100.000, 110.000, "/m/01y3hg"
7j8oLi7iQiI, 30.000, 40.000, "/m/02dgv,/m/068hy,/m/07r4wb8,/m/0bt9lr,/m/0jbk,/t/dd00136"
7jaYSwfqXyo, 0.000, 10.000, "/m/09x0r,/m/0c3f7m"
7lOpN1i12KQ, 30.000, 40.000, "/m/0c3f7m"
7mScDfYXRVI, 130.000, 140.000, "/m/01y3hg,/m/07pp_mv,/m/0c3f7m"
7qicY9TPo_M, 10.000, 20.000, "/m/01y3hg,/m/0c3f7m"
7r0NonCqIQ0, 80.000, 90.000, "/m/09x0r,/m/0c3f7m,/t/dd00125"
7rjAwGL6GIA, 30.000, 40.000, "/m/07qcpgn,/m/07r4wb8"
7sbjAbEvQkI, 20.000, 30.000, "/m/07r4wb8"
7vlUS5GtTh4, 240.000, 250.000, "/m/01y3hg,/m/02fs_r"
7wWlDkEa7dg, 30.000, 40.000, "/m/02dgv,/m/07r4wb8"
7xZMeong9uM, 20.000, 30.000, "/m/07r4wb8"
81ZF6b5nxn8, 0.000, 10.000, "/m/030rvx,/m/0c3f7m"
87LFO6J31iM, 30.000, 40.000, "/m/0c3f7m"
89KjUUeKlUo, 30.000, 40.000, "/m/02dgv,/m/02y_763,/m/07r4wb8"
8C-ypRLwV3I, 30.000, 40.000, "/m/07r4wb8,/m/09x0r"
8G0lpAu92Bg, 10.000, 20.000, "/m/02y_763,/m/04rlf,/m/07r4wb8"
8HEAEalSnno, 490.000, 500.000, "/m/07pp_mv,/m/09x0r,/m/0c3f7m"
8HqOjWyahzI, 20.000, 30.000, "/m/0c3f7m"
8JUUOBnZG-A, 50.000, 60.000, "/m/07r4wb8"
8JYVd2QFFN4, 22.000, 32.000, "/m/01y3hg,/m/04rlf,/m/09x0r"
8L2nBVRGqbQ, 250.000, 260.000, "/m/0c3f7m"
8PsL_gBuxew, 30.000, 40.000, "/m/01y3hg,/m/03kmc9"
8QCztHe9QDM, 440.000, 450.000, "/m/01y3hg,/t/dd00125"
8SaV1jDuNag, 30.000, 40.000, "/m/030rvx,/m/07pp_mv,/m/0c3f7m"
8To5mnLsPNQ, 0.000, 7.000, "/m/07r4wb8,/m/09x0r"
8UP2-q5vPg0, 90.000, 100.000, "/m/01y3hg,/m/09x0r"
8Uum8xLtpJI, 0.000, 10.000, "/m/01y3hg,/m/030rvx,/m/0c3f7m"
8Uza2J26VnE, 120.000, 130.000, "/m/0c3f7m"
8VPsFZg6E54, 120.000, 130.000, "/m/07pp_mv,/m/0c3f7m"
8WF4WNRwIp0, 40.000, 50.000, "/m/09x0r,/m/0c3f7m,/t/dd00125"
8YI0dt-GKPY, 22.000, 32.000, "/m/09x0r,/m/0c3f7m"
8_ZGlKbtKRg, 350.000, 360.000, "/m/03wwcy,/m/07r67yg,/m/09x0r"
8_rngTjf6t8, 30.000, 40.000, "/m/02dgv,/m/07r4wb8,/m/07rjzl8,/m/09x0r"
8clWo2RKdZI, 30.000, 40.000, "/m/01y3hg,/m/030rvx,/m/0c3f7m"
8dGGk_RzXnc, 50.000, 60.000, "/m/0c3f7m"
8fMnn6coUhQ, 0.000, 10.000, "/m/03wwcy,/m/04rlf,/m/05tny_,/m/068hy,/m/0bt9lr,/m/0jbk"
8hCqEwEzkfM, 170.000, 180.000, "/m/09x0r,/m/0c3f7m,/t/dd00127"
8n2I9d3NZH8, 7.000, 17.000, "/m/0c3f7m"
8nRp29GyvfM, 60.000, 70.000, "/m/01y3hg,/m/02fs_r,/m/09x0r,/t/dd00125"
8nn9_3rjlcE, 30.000, 40.000, "/m/030rvx,/m/0c3f7m"
8p_OQNXymTc, 20.000, 30.000, "/m/01y3hg,/m/09x0r,/m/0c3f7m"
8rojd48cf3Q, 40.000, 50.000, "/m/03wwcy,/m/07r67yg,/m/0c1dj"
8w6960vmk_A, 0.000, 10.000, "/m/07r4wb8,/t/dd00121"
8wFeTA5EI6U, 510.000, 520.000, "/m/09x0r,/m/0c3f7m"
94-JyO2vXfU, 60.000, 70.000, "/m/09x0r,/m/0c3f7m"
958kMDzyb1M, 3.000, 13.000, "/m/02dgv,/m/07r4wb8"
95UXWV3VZCs, 0.000, 10.000, "/m/09x0r,/m/0c3f7m"
97-00Q8PovE, 80.000, 90.000, "/m/01y3hg,/m/09x0r"
9Dci2M4yKHE, 4.000, 14.000, "/m/0c3f7m"
9EFUo4mT7uo, 30.000, 40.000, "/m/07r4wb8,/m/09x0r"
9HLIXzPvUgE, 210.000, 220.000, "/m/01y3hg"
9HX9a6llfY0, 0.000, 7.000, "/m/02dgv,/m/07r4wb8,/m/09x0r"
9IF2WssLfPk, 100.000, 110.000, "/m/01y3hg,/m/09x0r,/m/0ytgt"
9M6VaG6M7BM, 110.000, 120.000, "/m/07r4wb8,/m/09x0r"
9MqssX1p2gM, 65.000, 75.000, "/m/01y3hg"
9NPlvhz_OJg, 1.000, 11.000, "/m/01y3hg"
9PC6X2n0prI, 410.000, 420.000, "/m/07r4wb8"
9QEM0ThcgD4, 20.000, 30.000, "/m/03wwcy"
9YiNdMlaPRs, 470.000, 480.000, "/m/02zsn,/m/07r4wb8,/m/09x0r"
9YyBtV_A8YA, 290.000, 300.000, "/m/09x0r,/m/0c3f7m"
9_Pe-wbbehQ, 10.000, 20.000, "/m/0c3f7m"
9_xNgBdO1_g, 0.000, 10.000, "/m/01y3hg"
9bxrcu7lY1s, 22.000, 32.000, "/m/01y3hg,/m/02fs_r,/m/0c3f7m"
9fRdjx8P8EE, 0.000, 7.000, "/m/07r4wb8"
9gCfNKhR3-g, 30.000, 40.000, "/m/01y3hg,/m/03kmc9,/m/04qvtq,/m/0c3f7m"
9mZwtAODa38, 0.000, 3.000, "/m/03wwcy"
9uL1FNGA9vM, 70.000, 80.000, "/m/09x0r,/m/0c3f7m,/t/dd00125"
9vaPgmB2cwY, 0.000, 10.000, "/m/01y3hg"
9zWmlaj56pM, 60.000, 70.000, "/m/03wwcy,/m/09x0r"
A-lvHUqLh1A, 410.000, 420.000, "/m/09x0r,/m/0c3f7m"
A7MiA0E8RXA, 400.000, 410.000, "/m/09x0r,/m/0c3f7m"
AA4AWjpPYZA, 23.000, 33.000, "/m/01y3hg"
AGV-w74PviU, 30.000, 40.000, "/m/02dgv,/m/07r4wb8,/m/09x0r"
ALGnS3eAOCg, 230.000, 240.000, "/m/01y3hg,/m/030rvx,/m/09x0r,/t/dd00126"
ANtxdugb5EU, 210.000, 220.000, "/m/0c3f7m"
AQpmpzgr6cI, 220.000, 230.000, "/m/01y3hg,/m/0c3f7m"
